2019,MobileHCI,International Conference on Human Computer Interaction with Mobile Devices and Services,B,Human-computer interaction and ubiquitous computing,4608,MobileHCI,
2019,DIS,ACM Conference on Designing Interactive Systems,C,Human-computer interaction and ubiquitous computing,4608,DIS,
2019,ICMI,ACM International Conference on Multimodal Interaction,C,Human-computer interaction and ubiquitous computing,4608,ICMI,
2019,ASSETS,ACM SIGACCESS Conference on Computers and Accessibility,C,Human-computer interaction and ubiquitous computing,-1,,
2019,CSCWD,Computer Supported Cooperative Work in Design,C,Human-computer interaction and ubiquitous computing,4608,CSCWD,
2019,GI,Graphics Interface conference,C,Human-computer interaction and ubiquitous computing,4607,GI,
2019,UIC,IEEE International Conference on Ubiquitous Intelligence and Computing,C,Human-computer interaction and ubiquitous computing,4606,UIC,
2019,WHC/HS,IEEE World Haptics Conference,C,Human-computer interaction and ubiquitous computing,-1,,
2019,INTERACT,IFIP TC13 Conference on Human-Computer Interaction,C,Human-computer interaction and ubiquitous computing,4608,Interact,
2019,IDC,Interaction Design and Children,C,Human-computer interaction and ubiquitous computing,4606,IDC,
2019,CollaborateCom,International Conference on Collaborative Computing,C,Human-computer interaction and ubiquitous computing,4606,CollaborateCom,
2019,CoopIS,International Conference on Cooperative Information Systems,C,Human-computer interaction and ubiquitous computing,4608,CoopIS,
2019,MobiQuitous,"International Conference on Mobile and Ubiquitous Systems: Computing, Networking and Services",C,Human-computer interaction and ubiquitous computing,4606,Mobiquitous,
2019,AVI,International Working Conference on Advanced User Interfaces,C,Human-computer interaction and ubiquitous computing,4608,AVI,
2019,CCS,ACM Conference on Computer and Communications Security,A,Network and Information Security,4604,CCS,
2019,EUROCRYPT,European Cryptology Conference,A,Network and Information Security,4604,EuroCrypt,
2019,SP,IEEE Symposium on Security and Privacy,A,Network and Information Security,4604,SP,S&P
2019,CRYPTO,International Cryptology Conference,A,Network and Information Security,4604,CRYPTO,
2019,USENIX-Security,Usenix Security Symposium,A,Network and Information Security,4604,USENIX-Security,USENIX Security
2019,ACSAC,Annual Computer Security Applications Conference,B,Network and Information Security,4604,ACSAC,
2019,ASIACRYPT,Annual International Conference on the Theory and Application of Cryptology and Information Security,B,Network and Information Security,4604,ASIACRYPT,
2019,ESORICS,European Symposium on Research in Computer Security,B,Network and Information Security,4604,ESORICS,
2019,FSE,Fast Software Encryption,B,Network and Information Security,4604,FSE,
2019,CSFW,IEEE Computer Security Foundations Workshop,B,Network and Information Security,-1,,
2019,SRDS,IEEE International Symposium on Reliable Distributed Systems,B,Network and Information Security,4606,SRDS,
2019,RAID,International Symposium on Recent Advances in Intrusion Detection,B,Network and Information Security,4604,RAID,
2019,PKC,International Workshop on Practice and Theory in Public Key Cryptography,B,Network and Information Security,4604,PKC,
2019,NDSS,ISOC Network and Distributed System Security Symposium,B,Network and Information Security,4604,NDSS,
2019,DSN,The International Conference on Dependable Systems and Networks,B,Network and Information Security,4612,DSN,
2019,TCC,Theory of Cryptography Conference,B,Network and Information Security,804,TCC,
2019,CHES,Workshop on Cryptographic Hardware and Embedded Systems,B,Network and Information Security,4604,CHES,
2019,WiSec,ACM Conference on Security and Privacy in Wireless and Mobile Networks,C,Network and Information Security,-1,,
2019,IH&MMSec,ACM Multimedia and Security Workshop,C,Network and Information Security,4604,IH&MMSec,
2019,SACMAT,ACM Symposium on Access Control Models and Technologies,C,Network and Information Security,4604,SACMAT,
2019,AsiaCCS,"ACM Symposium on Information, Computer and Communications Security",C,Network and Information Security,4604,AsiaCCS,
2019,DRM,ACM Workshop on Digital Rights Management,C,Network and Information Security,-1,,
2019,ACNS,Applied Cryptography and Network Security,C,Network and Information Security,4604,ACNS,
2019,ACISP,Australasia Conference on Information Security and Privacy,C,Network and Information Security,4604,ACISP,
2019,DIMVA,Detection of Intrusions and Malware & Vulnerability Assessment,C,Network and Information Security,4604,DIMVA,
2019,DFRWS,Digital Forensic Research Workshop,C,Network and Information Security,-1,,
2019,FC,Financial Cryptography and Data Security,C,Network and Information Security,4604,FC,
2019,TrustCom,"IEEE International Conference on Trust, Security and Privacy in Computing and Communications",C,Network and Information Security,4604,TrustCom,
2019,SEC,IFIP International Information Security Conference,C,Network and Information Security,-1,,
